Country Name,Short Name,year,Record,Built-up Land,Carbon,Cropland,Fishing Grounds,Forest Products,Grazing Land,Total,Data Quality Score,isoa2
China,China,1977,Earths,0.02626134704547194,0.2156711366427017,0.12887955359922737,0.01032081357602905,0.07970846437512641,0.05189691078086895,0.5127382260194251,3A,CN
China,China,1978,Earths,0.029950884472639723,0.23995585570971803,0.14507582013843393,0.009867242229548224,0.07871216563876103,0.05255731174085944,0.556119279929959,3A,CN
China,China,1979,Earths,0.03241933695328789,0.24994061720418584,0.15582316449985337,0.01083927507429585,0.08031201847660431,0.054362592734553086,0.5836970049427789,3A,CN
China,China,1980,Earths,0.031243856925028818,0.24243244166826697,0.14966011979817428,0.011172546422721388,0.08051410072367406,0.05524808152496155,0.5702711470628278,3A,CN
China,China,1981,Earths,0.03272448282985361,0.23309720454733354,0.15536181853645403,0.011379760393782077,0.07945817208658312,0.05642572308921032,0.5684471614832157,3A,CN
China,China,1982,Earths,0.03456221418637947,0.23786630219961297,0.16919994835476074,0.012112799092807276,0.07922596291690515,0.057546567541330675,0.5905137942917964,3A,CN
China,China,1983,Earths,0.03622401015627898,0.25108730940342855,0.1813260474243601,0.011542995598899049,0.08195938427649951,0.05897699932372665,0.6211167461831922,3A,CN
China,China,1984,Earths,0.036484008701287506,0.26918610684312627,0.18793350757721405,0.012366257880514956,0.08279811036599566,0.057468660464422075,0.6462366518325602,3A,CN
China,China,1985,Earths,0.033493031919379516,0.269730752465532,0.17658604732182778,0.013039391854554624,0.08305885639996058,0.05930314790121242,0.6352112278624675,3A,CN
China,China,1986,Earths,0.03442257775769879,0.2864339810057744,0.179493424507119,0.013568629899087853,0.08314093059575035,0.06062820479554151,0.6576877485609702,3A,CN
China,China,1987,Earths,0.03633673986836293,0.30709347751879446,0.19232623365351204,0.015175845806332324,0.08377154556548254,0.0608606356482995,0.6955644780607854,3A,CN
China,China,1988,Earths,0.035650400883866694,0.335563983059883,0.18689003169312154,0.016331023608308067,0.08344746476232914,0.06182699254064541,0.7197098965481562,3A,CN
China,China,1989,Earths,0.03578496299290965,0.34641282501473986,0.18961106621543555,0.018318832201288663,0.08119083643871573,0.059466571502861894,0.7307850943659508,3A,CN
China,China,1990,Earths,0.03924535113546931,0.342195086533381,0.20468955103134512,0.020026223361029473,0.07676060072358382,0.05655813768954532,0.7394749504743549,3A,CN
China,China,1991,Earths,0.03918902465445664,0.36702895700676114,0.20117939797653558,0.02229353872731126,0.07764316567515225,0.060071442258937326,0.767405526299156,3A,CN
China,China,1992,Earths,0.04006335194796101,0.3896473098733689,0.1993558671000222,0.0236049262141733,0.07827591467626485,0.06333520857049593,0.7942825783822858,3A,CN
China,China,1993,Earths,0.04268133489191413,0.4309658341142269,0.20574077830499915,0.024508960186036113,0.0791783655409455,0.06480009528343886,0.8478753683215617,3A,CN
China,China,1994,Earths,0.042945393871206564,0.4468655447706344,0.20924728361697967,0.02938491437918414,0.07893795550329134,0.0681739720284813,0.8755550641697796,3A,CN
China,China,1995,Earths,0.04534412622818653,0.4966827757380178,0.2287905657759951,0.03468510365502256,0.07953952936675163,0.06779280321548244,0.952834903979458,3A,CN
China,China,1996,Earths,0.04783618502627194,0.49810579799108573,0.2353096445139981,0.036184673311961624,0.08338039072601484,0.06651074957965286,0.9673274411489844,3A,CN
China,China,1997,Earths,0.048616562251990916,0.5066644238862545,0.23571518930107355,0.03455961439534947,0.08487057035823233,0.06567558401139299,0.9761019442042963,3A,CN
China,China,1998,Earths,0.05033476318085701,0.5196826169462656,0.2421047608544842,0.03769508430353813,0.08507509110300529,0.0649049608940461,0.9997972772821958,3A,CN
China,China,1999,Earths,0.05176844185029112,0.5113146411270897,0.2462518118180119,0.037515112942170296,0.0860680836987287,0.06686248248073202,0.9997805739170262,3A,CN
China,China,2000,Earths,0.051024401574261344,0.5448819015865827,0.24144013858948798,0.04047694510956848,0.085014270351307,0.06986282374136324,1.0327004809525686,3A,CN
China,China,2001,Earths,0.051893986892655015,0.5803450770400083,0.2424077740386324,0.03842041691427535,0.08555907231503905,0.07005289735741475,1.0686792245580272,3A,CN
China,China,2002,Earths,0.05420724796879762,0.6301994545216449,0.2450063424901155,0.040079296466144713,0.08878527844561747,0.06922693748655473,1.1275045573788758,3A,CN
China,China,2003,Earths,0.053138964613809424,0.7342063667069338,0.23930307581252194,0.042416277564044674,0.0902229258702784,0.06832279948674144,1.2276104100543266,3A,CN
China,China,2004,Earths,0.05649739039081756,0.8293541532356107,0.26357073359195576,0.04369951526763563,0.08917085128703921,0.06836984990634144,1.3506624936794023,3A,CN
China,China,2005,Earths,0.056783085735943026,0.9393220117075605,0.26500228295494865,0.04370984346163528,0.08790493769947691,0.06962606101308458,1.462348222572647,3A,CN
China,China,2006,Earths,0.06039316810703122,1.0216742533464445,0.2752865121467664,0.044571973107599354,0.08503865232243388,0.07050807972738324,1.5574726387576558,3A,CN
China,China,2007,Earths,0.06084399289081377,1.1032554962444732,0.27444565417352457,0.04454924824069801,0.08687544672790631,0.07182709476010302,1.6417969330375235,3A,CN
China,China,2008,Earths,0.06328556798489841,1.1316050348590245,0.28775233371903347,0.045719645030675396,0.0930740214525302,0.07151742088290837,1.6929540239290723,3A,CN
China,China,2009,Earths,0.06488335131506157,1.2692304053880907,0.3027133792510449,0.0455429615854055,0.10487740750205712,0.07433686332915518,1.8615843683708158,3A,CN
China,China,2010,Earths,0.06660966276901656,1.3655021686745337,0.3129419743252418,0.04596656955251003,0.10917129918080325,0.07493620305992107,1.9751278775620238,3A,CN
China,China,2011,Earths,0.06825115831289061,1.4786961048622675,0.3158567336133041,0.04608413361248685,0.1150046972468948,0.07488937246779756,2.098782200115643,3A,CN
China,China,2012,Earths,0.07118017832239462,1.5230412177141042,0.34048990481838554,0.04817923720281261,0.11504138755384992,0.07651913623482356,2.1744510618463746,3A,CN
China,China,2013,Earths,0.0710603446763159,1.5615315618725443,0.3407166931505701,0.04828291195546663,0.11845620722583339,0.08189869738474881,2.2219464162654794,3A,CN
China,China,2014,Earths,0.0718540490811347,1.5415938098696473,0.3469644850269989,0.050211154063420284,0.1190429104313652,0.08359953704973633,2.213265945522303,3A,CN
China,China,2015,Earths,0.0674547087840442,1.5400708291941065,0.3670143386711296,0.050512321809743535,0.11598742604609892,0.08356204805175338,2.2246016725568727,3A,CN
China,China,2016,Earths,0.0686461356880292,1.5299652751851154,0.36514696438572986,0.04805605832037509,0.12377566128599762,0.08616203204007128,2.221752126905321,3A,CN
